code,name,zipcode,zipcode_address,latitude,longitude,contact_email,shippingEmail,billing_phone,contact_phone,billing_street_address_1,billing_city,billing_province,billing_postal_code,billing_country,clinic_street_address_1,clinic_street_address_2,clinic_city,clinic_province,clinic_country,clinic_postal_code,website,is_diamond_provider,reward_tier_name,reward_tier_number,reward_tier_rank,digital_excellence,hide_from_clinic_locator,distance_in_km
DX3KM8XG,Skin Like A Pearl,51106,"5720 Sunnybrook Drive, Sioux City, 51106, IA, US",42.45192,-96.331932,skinlikeapearl@gmail.com,skinlikeapearl@gmail.com,,,5720 Sunnybrook Drive,Sioux City,IA,51106,US,5720 Sunnybrook Drive,,Sioux City,IA,US,51106,,no,partner,1,7,no,no,274.0759534207512
DP2GCBLQ,You Glow Girl,55044,"Lakeville, MN 55044, USA",44.638023,-93.22776,nealee88@gmail.com,nealee@youglowgirlmn.com,6514856963,6514856963,19143 Orchard Tr,Lakeville,MN,55044,US,17400 Kenwood Trl #204,,Lakeville,MN,US,55044,https://www.youglowgirlmn.com/,no,partner,1,6,yes,no,307.08018466544104
8GT36RJ6,Spot On Aesthetics,55044,"Lakeville, MN 55044, USA",44.638023,-93.22776,spotonaesthetics@gmail.com,spotonaesthetics@gmail.com,9522228201,9522228201,20634 Jaguar Ave,Lakeville,MN,55044,US,760 Southcross Dr,Unit 103,Burnsville,MN,US,55044,https://linktr.ee/Injectornurseemily,no,partner,1,6,yes,no,307.08018466544104
GHbprTFO,The Laser Room,55124,"Apple Valley, MN 55124, USA",44.749733,-93.198051,theLaserRoomLLC@gmail.com,theLaserRoomLLC@gmail.com,9526831036,9526831036,7373 147th st W,Apple Valley,MN,55124,US,7373 147th St. W,,Apple Valley,BDS,US,55124,https://www.cosmeticlaserroom.com/,no,no_tier,0,99,no,no,319.42427434539616
M5O461RY,"Verity Health and Aesthetics, LLC",67502,"Hutchinson, KS 67502, USA",38.111622,-97.937492,operations@verityha.com,operations@verityha.com,6207129898,6207129898,1007 E. 36th St,Hutchinson,KS,67502,US,1007 E. 36th St,,Hutchinson,KS,US,67502,,no,no_tier,0,99,no,no,110.82000814645632
Y9AR2QCS,Ciao Bella LLC,68506,"Lincoln, NE 68506, USA",40.78318,-96.637093,erica.lee@doane.edu,erica.lee@doane.edu,4024165636,4024165636,5640 South Street ,Lincoln,NE,68506,US,5640 South Street,#3,Lincoln,NE,US,68506,http://ciaobellamedspa.net,no,no_tier,0,99,yes,no,252.22074698123643
JM6MYJMW,Beauty Bar Aesthetics,66067,"Ottawa, KS 66067, USA",38.576614,-95.26844,hdstephens14@gmail.com,hdstephens14@gmail.com,7855803630,7855803630,230 s main street,Ottawa,KS,66067,US,230 S Main Street,,Ottawa,KS,US,66067,https://www.beauty-bar-aesthetics.com/,no,partner,1,6,no,no,282.85420769876885
4NZ4ZKFF,Blossom Beauty Bar,73701,"Enid, OK 73701, USA",36.418919,-97.806885,blossombeautybar7@gmail.com,blossombeautybar7@gmail.com,5807473137,5807473137,2601 N. Van Buren,Enid,OK,73701,US,2601 North Van Buren Street,,Enid,OK,US,73701,https://www.blossombeautybarenid.com/,no,partner,1,6,no,no,294.41491664953514
LFL4QS4A,"Lori D Berwald, OD",66221,"Stanley, KS 66221, USA",38.867188,-94.701889,drlori@optowellness.com,drlori@optowellness.com,9138295511,9138295511,16816 Goddard St,Overland Park,KS,66221,US,16816 Goddard St,,Overland Park,KS,US,66221,,no,partner,1,6,no,no,327.50144611237687
VZAGUFAX,ReNu Medspa,68701,"Hadar, NE 68701, USA",42.037594,-97.394882,jeanaahlers@yahoo.com,jeanaahlers@yahoo.com,4023507372,4023704100,51374 856th Rd,Clearwater,NE,68726,US,305 N 37th St,,Norfolk,NE,US,68701,,no,partner,1,6,no,no,348.8034892835985
IUvr0PMF,Hansen Aesthetics,73120,"The Village, OK 73120, USA",35.578861,-97.578896,alex@beautyyourwayok.com,alex@beautyyourwayok.com,4057539600,4057539600,13313 N Meridian Ave,Oklahoma City,OK,73120,US,13313 N Meridian Ave,Ste A3,Oklahoma City,OK,US,73120,https://beautyyourwayok.com/,no,partner,1,6,yes,no,390.03928310376745
SZZ69SZ8,Nouveau Aesthetics,74133,"Tulsa, OK 74133, USA",36.042805,-95.888153,Kimberly@nouveauaesthetics.net,Kimberly@nouveauaesthetics.net,9187244998,9187244998,6614 S Memorial Dr.,Tulsa,OK,74133,US,6614 S Memorial Dr.,Suite 10,Tulsa,OK,US,74133,,no,no_tier,0,99,no,no,401.7124752519137
EV4R4FLE,Elite Wellness and Aesthetics,74137,"Tulsa, OK 74137, USA",36.019043,-95.930405,whitney_lehew@yahoo.com,whitney_lehew@yahoo.com,9184070065,9184070065,11917 S Norwood Ave,Tulsa,OK,74137,US,11917 S Norwood Ave,Suite 112,Tulsa,OK,US,74137,https://elitewellnesstulsa.com/,no,partner,1,6,yes,no,401.8075725721432
y4veGAR9,The Dolce Med Spa LLC,81050,"Timpas, CO 81050, USA",37.914379,-103.497429,thedolcemedspa@gmail.com,thedolcemedspa@gmail.com,7194691240,7194691240,13505 US Highway 50,Las Animas,CO,81054,US,311 Colorado Ave,,La Junta,CO,US,81050,https://www.facebook.com/profile.php?id=61565427204191,no,partner,1,6,yes,no,453.1490042215214
9L2AYH6M,King's Eye Care,40403,"Berea, KY 40403, USA",37.564739,-84.291077,drskingseyecare@gmail.com,drskingseyecare@gmail.com,8599867027,8599867027,854 Ridgewood Dr,Berea,KY,40403,US,854 Ridgewood Dr,,Berea,KY,US,40403,https://www.eyedoctorberea.net/,no,partner,1,6,yes,no,30.58954626356109
PBBLUCDC,Beauty Lab Aesthetics,40004,"Bardstown, KY 40004, USA",37.78516,-85.458183,triciapulliam@gmail.com,triciapulliam@gmail.com,5024181259,5024181259,304 Spanish Oak Dr,Bardstown,KY,40004,US,1009 N 3rd Street,,Bardstown,KY,US,40004,https://beautyworxbardstown.com/,no,no_tier,0,99,no,no,104.54909579875871
8XWFNRGE,Bude Aesthetics,40059,"Prospect, KY 40059, USA",38.349792,-85.592079,dfee14@gmail.com,dfee14@gmail.com,5024159107,5024159107,4010 Hidden Falls Dr,Prospect,KY,40059,US,4010 Hidden Falls Drive,,Prospect,KY,US,40059,https://budeaesthetics.com/,no,partner,1,6,no,no,128.86470504768977
AED9XQVX,C.C. Lou Aesthetics and Wellness,40207,"Brownsboro Village, KY 40207, USA",38.26247,-85.648628,crystal@cclouaesthetics.com,crystal@cclouaesthetics.com,5024662568,5024662568,5000 Shelbyville Rd,Louisville,KY,40207,US,5000 Shelbyville Rd,Unit 1110,Louisville,KY,US,40207,http://cclouaesthetics.com/,no,partner,1,7,yes,no,129.55717212668384
YtlnPO51,"Reynolds Family Eye Care, LLC",47150,"New Albany, IN 47150, USA",38.265156,-85.869095,drjenreynolds@gmail.com,drjenreynolds@gmail.com,8129451162,8129451162,1501 State Street,New Albany,IN,47150,US,1501 State Street,,New Albany,IN,US,47150,https://reynoldsfamilyeyecare.com/,no,partner,1,6,yes,no,147.80231148673906
8OLAJK9A,"Buckeye Family Eye Clinic, Inc.",45133,"Hillsboro, OH 45133, USA",39.183815,-83.54966,drbarton@buckeyefamily.net,drbarton@buckeyefamily.net,9373932588,9373932588,748 North High Street,Hillsboro,OH,45133,US,748 North High Street,,Hillsboro,OH,US,45133,https://www.buckeyefamilyeyeclinic.net/,no,no_tier,0,99,yes,no,162.10447879763748
MU3YDYUV,The Sculpting Spa,38501,"Cookeville, TN 38501, USA",36.245266,-85.540619,admin@thesculptingspa.net,admin@thesculptingspa.net,9312520980,9312520980,377 W Jackson Street,Cookeville,TN,38501,US,377 W Jackson St,,Cookeville,TN,US,38501,https://thesculptingspa.net/,no,partner,1,6,yes,no,210.07912823296283
9C3KEG86,WestSide Wellness,37923,"Knoxville, TN 37923, USA",35.927605,-84.085442,jdeesenp@gmail.com,jdeesenp@gmail.com,8652468888,8652468888,9217 Park West Blvd,Knoxville,TN,37923,US,9217 Park West Blvd,Suite C-2,Knoxville,TN,US,37923,https://westsidewelltennessee.com/,no,partner,1,6,no,no,213.2068233193707
BQCJCSE3,PureMed PLLC,37932,"Knoxville, TN 37932, USA",35.91774,-84.217339,puremedtn@gmail.com,puremedtn@gmail.com,8653877742,8653877742,9101 Reedsworth Ln,Knoxville,TN,37922,US,9916 Cedar Croft Circle,,Knoxville,BDS,US,37932,,no,partner,1,7,no,no,213.72231628110225
6MB6LVMB,Premier Eyecare & Optical,70816,"Baton Rouge, LA 70816, USA",30.425997,-91.025108,ericthaiod@gmail.com,ericthaiod@gmail.com,2252468830,2252468830,19660 Southern Hills Ave,Baton Rouge,LA,70809,US,11281 Old Hammond Hwy,,Baton Rouge,LA,US,70816,https://www.premiereyecareoptical.com/,no,partner,1,6,no,no,48.62514763115627
WHB6XVNU,Lahiri Eye Center,70346,"Modeste, LA 70346, USA",30.097166,-91.029892,devjanilm@gmail.com,devjanilm@gmail.com,2254733124,2254733124,309 Iberville St,Donaldsonville,LA,70346,US,309 Iberville St,,Donaldsonville,LA,US,70346,https://lahirieyecenter.com/,no,partner,1,7,yes,no,66.50057509702947
DEUC4L2S,Egan Wellness & MedSpa,70433,"Covington, LA 70433, USA",30.45874,-90.130783,pbegan@eganhc.com,pbegan@eganhc.com,9858923031,9858923031,3621 Ridgelake Dr,Metairie,LA,70002,US,1116 W 21st Ave,,Covington,LA,US,70433,,no,no_tier,0,99,no,no,133.364723178957
LCZDPGL9,Lupo Center for Aesthetic and General Dermatology,70124,"New Orleans, LA 70124, USA",30.010328,-90.102547,info@drmarylupo.com,info@drmarylupo.com,5047773047,5047773047,302 Innovation Dr,Franklin,TN,37067,US,145 Allen Toussaint Blvd,#302,New Orleans,LA,US,70124,https://www.drmarylupo.com/,no,rose_gold,5,2,no,no,147.49257404266427
ObrkgEnn,Dr Grace Garbo,70634,"DeRidder, LA 70634, USA",30.810101,-93.218147,drgracegarbo@gmail.com,drgracegarbo@gmail.com,3373043846,3373043846,6730 Hwy 171,DeRidder,LA,70634,US,1808 Hwy 190w,Suite D,DeRidder,LA,US,70634,,no,partner,1,6,no,no,165.53064614598796
S5L37NT6,"Luxus Health and Wellness, LLC",39466,"Picayune, MS 39466, USA",30.504492,-89.681618,luxushealthandwellness@gmail.com,luxushealthandwellness@gmail.com,16017358987,16017358987,35 Longbow Drive,Picayune,MS,39466,US,35 Longbow Drive,,Picayune,MS,US,39466,,no,partner,1,6,yes,no,176.19958089261164
394SVIHW,"Magnolia Spa & Wellness, LLC",71457,"Cypress, LA 71457, USA",31.728615,-93.057617,magnoliaspaandwellness@yahoo.com,magnoliaspaandwellness@yahoo.com,3182382843,3182382843,520 Front St,Natchitoches,LA,71457,US,520 Front St,,Natchitoches,LA,US,71457,https://www.magnoliaspaandwellness.com/,no,partner,1,6,no,no,198.7080119425496
6O9VFKYV,Kare Infusion Center,77706,"Beaumont, TX 77706, USA",30.098867,-94.166733,lisa.callas@yahoo.com,lisa.callas@yahoo.com,4096566820,4096566820,1391 N. Meeker Rd,Beaumont,TX,77713,US,7090 Phelan Blvd,Suite 100,Beaumont,TX,US,77706,https://kareinfusion.com/,no,no_tier,0,99,no,no,258.24879697787304
KQ2ML5M4,"Wall Rejuvenation Center of Louisiana, L.L.C.",71106,"Forbing, LA 71106, USA",32.380325,-93.733353,jaaronx2@aol.com,jaaronx2@aol.com,3182211629,3182211629,385 Bert Kouns Industrial Loop,Shreveport,LA,71106,US,385 Bert Kouns Industrial Loop,100,Shreveport,LA,US,71106,http://www.wallplasticsurgery.com/,no,partner,1,6,no,no,294.73952333942583
WYWLP2UD,Seoul Glow Clinic,77535,"OLD RVR-WNFRE, TX 77535, USA",30.020466,-94.935097,seoulglowclinic@gmail.com,seoulglowclinic@gmail.com,8327137180,8327137180,452 Lexington Ct.,Conroe,TX,77302,US,605 West Clayton St.,Suite F,Dayton,TX,US,77535,https://www.seoulglowclinic.com/,no,no_tier,0,99,no,no,332.5248065590469
GRK6ZGS6,"Downtown Esthetics and Wellness, PLLC",77357,"New Caney, TX 77357, USA",30.160244,-95.195358,DrSikes@DrSikes.com,DrSikes@DrSikes.com,2815920597,2815920597,117 North College Avenue,Cleveland,TX,77357,US,117 North College Avenue,,Cleveland,TX,US,77357,,no,no_tier,0,99,no,no,354.8609082085806
KFXC8PD2,Innovation Beauty Med Spa,77573,"League City, TX 77573, USA",29.494799,-95.091103,susan@innovationbeautylc.com,susan@innovationbeautylc.com,2819671609,2819671609,3831 E League City Pkwy,League City,TX,77573,US,1535 W FM 646,,League City Texas,TX,US,77573,http://www.innovationbeautylc.com/,no,partner,1,6,yes,no,362.1344425657327
RT98H98M,Clear Lake Medical Spa,77598,"Webster, TX 77598, USA",29.545057,-95.137993,ureniaga@clmcent.com,ureniaga@clmcent.com,2817627721,2817627721,17099 N. Texas Ave.,Webster,TX,77598,US,17099 N. Texas Ave.,,Webster,TX,US,77598,,no,partner,1,6,no,no,364.6407005289479
52ZJ4VLQ,Serendipity Luxury Wellness,77546,"Friendswood, TX 77546, USA",29.53705,-95.195358,admin@serendipitymedispa.com,admin@serendipitymedispa.com,2819691597,2819691597,343 East Parkwood Ave,Friendswood,TX,77546,US,343 East Parkwood Ave,,Friendswood,TX,US,77546,http://serendipitymedispa.com/,no,partner,1,6,no,no,370.1918559073948
RUQBVTYF,Purple Peach Aesthetics,77546,"Friendswood, TX 77546, USA",29.53705,-95.195358,Lynnze@purplepeachaesthetics.com,Lynnze@purplepeachaesthetics.com,8323880508,8323880508,4325 FM 2351,Friendswood,TX,77546,US,4325 FM 2351,Ste 120,Friendswood,TX,US,77546,https://www.purplepeachaesthetics.com/,no,partner,1,6,yes,no,370.1918559073948
A6HGR34W,Aesthetics by Allyson,75662,"Kilgore, TX 75662, USA",32.375477,-94.87281,aestheticsbyallyson@gmail.com,aestheticsbyallyson@gmail.com,9039830081,9039830081,1261 County Road 174 E,Overton,TX,75662,US,401 E Lantrip St,,Kilgore,TX,US,75662,https://www.abamedspa.com/,no,partner,1,6,no,no,379.0657260569245
J7U929YX,ARISE Aesthetics and Wellness,77511,"Alvin, TX 77511, USA",29.384571,-95.247551,sarah@arise-aw.com,sarah@arise-aw.com,2816885290,2816885290,1516 S. Gordon St.,Alvin,TX,77511,US,1516 S. Gordon St.,Suite 2,Alvin,TX,US,77511,,no,partner,1,6,yes,no,380.5356289501761
A34KQDAB,Soothe Medical Aesthetics,04330,"Augusta, ME 04330, USA",44.352001,-69.692375,angela@soothemed.com,angela@soothemed.com,2078774090,2078774090,3 St Catherine Street,Augusta,ME,04330,US,3 St Catherine Street,,Augusta,ME,US,04330,https://soothemed.com/,no,bronze,3,5,yes,no,102.14785441107088
VHPUTADM,Peraza Dermatology Group,03766,"Lebanon, NH 03766, USA",43.621777,-72.249237,brittanyb@perazaderm.com,info@perazaderm.com,6035426455,6035426455,"367 Route 120, Suite B1",Lebanon,NH,03766,US,367 NH-120,Unit B1,Lebanon,NH,US,03766,http://www.perazaderm.com,no,silver,3,4,no,no,287.1685548395217
FQ32M5U9,Adirondack Elite Aesthetics,12972,"Peru, NY 12972, USA",44.573147,-73.545235,adirondackeliteaesthetics@yahoo.com,adirondackeliteaesthetics@yahoo.com,5185244608,5185244608,49 Winding Brook Road,Peru,NY,12972,US,3085 State Route 22,,Peru,NY,US,12972,http://www.adirondackeliteaesthetics.com/,no,partner,1,6,no,no,331.5485902399
NFZKJKTJ,RSA Optical,01824,"Chelmsford, MA 01824, USA",42.600441,-71.346809,anu9873@gmail.com,anu9873@gmail.com,9782565731,9782565731,9 Red Gate Lane,Southborough,MA,01772,US,11 Summer St,,Chelmsford,MA,US,01824,,no,partner,1,6,no,no,331.98827709374285
4CE7G8V4,Skin Sync Clinical Spa,01880,"Wakefield, MA 01880, USA",42.501011,-71.067604,penny@skinsync.com,penny@skinsync.com,7815871562,7815871562,107 Audubon Rd #2-210,Wakefield,MA,01880,US,107 Audubon Road,#2-210,Wakefield,MA,US,01880,https://www.skinsync.com/products,no,partner,1,6,yes,no,332.5431533476822
DC2CT79W,EMB Aesthetics,02180,"Stoneham, MA 02180, USA",42.476631,-71.091377,erinaestheticrn@gmail.com,erinaestheticrn@gmail.com,5082126722,5082126722,471 Main St,Stoneham,MA,02180,US,471 Main St,Suite 102,Stoneham,MA,US,02180,,no,partner,1,6,yes,no,335.7938280202989
7NR2L8L6,House of Kels,02114,"Boston, MA 02114, USA",42.365292,-71.064636,kelsey@houseofkels.com,kelsey@houseofkels.com,6176403672,6176403672,39 Salutation Street,Boston,MA,02109,US,"35 Lomasney Way, Lomasney Way",Apt 3906,Boston,MA,US,02114,https://www.houseofkels.com/,no,partner,1,6,yes,no,346.4487913281233
V68H9YUF,"Allure Aesthetics, LLC",02478,"Belmont, MA 02478, USA",42.395885,-71.174561,araxi@allureaestheticsbyaraxi.com,Araxi@AllureAestheticsByAraxi.com,6178409684,6178409684,126 Crestview Rd,Belmont,MA,02478,US,2 Brighton St,Suite 201,Belmont,MA,US,02478,https://www.allureaestheticsbyaraxi.com/,no,partner,1,6,yes,no,346.7151185466829
Z3JYVGBC,The Botox Barista,02127,"Boston, MA 02127, USA",42.336456,-71.03492,pwaters6425@gmail.com,pwaters6425@gmail.com,5187299842,5187299842,15 Water Street,Dorchester,MA,02122,US,182 w eighth street,,Boston,MA,US,02127,https://thebotoxbarista.square.site/,no,partner,1,6,yes,no,348.55540934835113
662WVNMV,Sarra,02127,"South Boston, MA 02127, USA",42.336456,-71.03492,Sarrastudios@gmail.com,Sarrastudios@gmail.com,6172698999,6172698999,1 Canal St Suite 905,Boston,MA,02114,US,840 Summer Street,,Boston,MA,US,02127,http://www.sarraboston.com/,no,partner,1,6,no,no,348.55540934835113
A4R8P9JP,"Nove Medical Aesthetics, LLC",02215,"Boston, MA 02215, USA",42.347618,-71.100288,meagan@novemedicalaesthetics.com,meagan@novemedicalaesthetics.com,8579988714,8579988714,12 Somerset Dr,Andover,MA,01810,US,500 Commonwealth Avenue,Suite 526,Boston,MA,US,02215,https://www.novemedicalaesthetics.com,no,partner,1,6,yes,no,349.3551137243209
462SEQTV,KayLiany Aesthetics LLC,02215,"Boston, MA 02215, USA",42.347618,-71.100288,admin@kayliany.com,ADMIN@KAYLIANY.COM,6179718931,6179718931,500 Commonwealth Ave,Boston,MA,02215,US,500 Commonwealth Ave,,Boston,MA,US,02215,https://kayliany.com/,no,partner,1,6,yes,no,349.3551137243209
QDSLDM59,MD Beauty,02453,"Waltham, MA 02453, USA",42.36245,-71.257721,mdbeautyboston@gmail.com,mdbeautyboston@gmail.com,6179304117,6179304117,17 Dennison St,Waltham,MA,02453,US,17 Dennison Street,,Waltham,MA,US,02453,https://www.mdbeautyboston.com/,no,partner,1,6,no,no,352.8360619190002
HLUA33QM,The Tox Nurse LLC,01420,"Fitchburg, MA 01420, USA",42.57687,-71.833412,thetoxnurse@gmail.com,thetoxnurse@gmail.com,9783201585,9783201585,76 Summer St,Fitchburg,MA,01420,US,76 Summer St,Suite 200 B,Fitchburg,MA,US,01420,,no,partner,1,6,no,no,353.77882575782144
S2PAKWYN,Sophia Face And Body LLC,01776,"Sudbury, MA 01776, USA",42.384659,-71.41806,thesophiamedspa@gmail.com,thesophiamedspa@gmail.com,5088200088,5088200088,410 Boston Post Rd Suite 22,Sudbury,MA,01776,US,410 Boston Post Road,Suite 22,Sudbury,MA,US,01776,https://sophiafaceandbody.com/,no,partner,1,6,no,no,356.0993068594846
L5PU3GMG,South Shore Plastic Surgery DBA Boston Plastic Surgery,02169,"Quincy, MA 02169, USA",42.251369,-70.996284,jacqueline@bostonplastic.com,jacqueline@bostonplastic.com,6177867600,6177867600,2300 Crown Colony Dr Suite 101,Quincy,MA,02169,US,2300 Crown Colony Drive,Suite 101,Quincy,MA,US,02169,https://www.bostonplastic.com/,no,partner,1,6,no,no,356.3131672179284
RG7PCD7J,Krauss Dermatology,02481,"Wellesley, MA 02481, USA",42.30938,-71.281479,coordinator@kraussderm.com,Coordinator@kraussderm.com,7814163500,7814163500,1 Washington St,Wellesley,MA,02481,US,1 Washington St,#401,Wellesley,MA,US,02481,https://www.kraussdermatology.com/,no,bronze,2,5,yes,no,359.02481663646734
S9P2SHWG,Infinite Beauty Lounge,02186,"Milton, MA 02186, USA",42.233284,-71.085434,infinitebeautylounge@gmail.com,infinitebeautylounge@gmail.com,6173199404,6173199404,"75 Adams Street, # F",Milton,MA,02186,US,"75 Adams Street, # F",,Milton,MA,US,02186,https://www.infinitebeautyloungema.com/,no,partner,1,6,yes,no,360.7552495799908
ZPZRMZXY,"Elite Aesthetics LLC, DBA Elite Medspa + Wellness Center",02492,"Needham, MA 02492, USA",42.274803,-71.245842,nbillings@myelitemedspa.com,nbillings@myelitemedspa.com,7815593433,7815593433,1 Chapel St,Needham,MA,02492,US,1 Chapel St,,Needham,MA,US,02492,https://myelitemedspa.com/,no,partner,1,6,yes,no,361.3977999457518
MZ9Z7CEC,Skinscapes New England LLC,02482,"Wellesley, MA 02482, USA",42.290462,-71.296333,hello@skinscapes.com,hello@skinscapes.com,7818984878,7818984878,"31 Central Street,",Wellesley,MA,02482,US,"31 Central Street,",Lower Level,Wellesley,MA,US,02482,https://www.skinscapes.com/,no,partner,1,6,yes,no,361.4415741212607
9XEBGGBF,"Fred Bloem, MD, LLC",20895,"Kensington, MD 20895, USA",39.018291,-77.073715,drbloem@drbloem.com,drbloem@drbloem.com,3012602601,3012602601,10400 Connecticut Avenue,Kensington,MD,20895,US,10400 Connecticut Avenue,Suite 215,Kensington,MD,US,20895,https://drbloemaesthetics.com/,no,no_tier,0,99,yes,no,37.47710154193777
5H8JKZZB,Capital Laser & Skin Care,20815,"Martin's Additions, MD 20815, USA",38.987514,-77.073715,hbryan@capitalskinlaser.com,hbryan@capitalskinlaser.com,3013491583,3013491583,5471 Wisconsin Ave ,Chevy Chase,MD,20815,US,5471 Wisconsin Ave,Suite 200,Chevy Chase,MD,US,20815,https://www.capitalskinlaser.com/,no,partner,1,6,no,no,37.91772247169681
R1IPSFIT,Cosmedica Dermatology,20037,"Washington, DC 20037, USA",38.899422,-77.055008,shogan@cosmedicadermatology.com,shogan@cosmedicadermatology.com,2027968886,2027968886,1250 23rd St NW,Washington,DC,20037,US,"1250 23rd Street Northwest, Suite 410",Suite 410,Washington,DC,US,20037,,no,partner,1,6,yes,no,39.29393628023829
V8AB97TX,Plastic Surgery Institute of Washington,20852,"Rockville, MD 20852, USA",39.054211,-77.119751,natalie@plasticsurgerynow.com,natalie@plasticsurgerynow.com,3018817770,3018817770,11210 Old Georgetown Rd,North Bethesda,MD,20852,US,11210 Old Georgetown Rd,,North Bethesda,MD,US,20852,https://www.plasticsurgerynow.com/,no,partner,1,6,no,no,41.32901387827183
8ZCXB343,Skin Lab Med Spa,22046,"Falls Church, VA 22046, USA",38.886112,-77.177277,ago2080@msn.com,ago2080@msn.com,7034887546,7034887546,1140 W. Broad Street,Falls Church,VA,22046,US,1140 W. Broad Street,,Falls Church,VA,US,22046,https://www.skinlabmed.com/,no,partner,1,6,yes,no,49.62443432569829
GHdubFyM,En Sante Clinic and Medical Spa,22102,"West McLean, VA 22102, USA",38.958641,-77.229019,adelinemcoleman@gmail.com,adelinemcoleman@gmail.com,7038888589,7038888589,1200 Claude Court,Great Falls,VA,22102,US,1420 Spring Hill Rd,Suite 160,McLean,VA,US,22102,https://ensantemed.com/,no,partner,1,6,no,no,51.70375241235235
SVTZ2KRY,Crystal Clarity Medical Spa,22030,"Fairfax, VA 22030, USA",38.845432,-77.320953,patricia@crystalclaritymedspa.com,patricia@crystalclaritymedspa.com,5717776500,5717776500,10520 Warwick Ave,Fairfax,VA,22030,US,10520 Warwick Ave,Suite B5,Fairfax,VA,US,22030,https://www.crystalclaritymedspa.com/,no,partner,1,7,no,no,62.85836439179428
