store_name,address,city,state,zip_code,phone_number,email,website
Citrine,"6800 S 32ND ST, STE A",LINCOLN,NE,68516-6036,(402) 804-3588,admin@citrinemedspa.com,
Sutton Dermatology + Aesthetics,1700 Stephanie Lane,Lincoln,NE,68516,(402) 484-9009,,
HD Medical Aesthetics,"6201 S 58TH ST, STE C",LINCOLN,NE,68516-3678,(531) 229-4048,contact@lincolnhd.com,
Refresh Med Spa LLC,"4131 PIONEER WOODS DR, STE 104",LINCOLN,NE,68506,(402) 499-0496,suzi@refreshmedspa.net,
"Refinery Medical Aesthetics, LLC","2420 SW 17TH ST, STE 150",TOPEKA,KS,66604-2627,(785) 329-3499,sarah@therefinerymed.com,
Ideal Image-Lincoln,"6005 O ST, STE H",LINCOLN,NE,68510-2241,(531) 248-4916,,
Pivot Aesthetics,1016 SW 6TH AVE,TOPEKA,KS,66606-1404,(785) 232-9724,robyn@pivot-aesthetics.com,
BeautyRx,1123 MAIN ST,WOODWARD,OK,73801-3121,(580) 350-3205,BellaDermmed@gmail.com,
Regenerative Health & Wellness Medical Center,209 S Main St,Holly,CO,81047,(719) 635-0144,info@regenerativehealthcenter.com,
Belladerm Med,404 S MAIN ST,SHATTUCK,OK,73858-9205,(580) 350-3205,,
S. Thetics Medspa & Wellbeing,"3510 Clinton Parkway Place, STE 310",Lawrence,KS,66047,(785) 856-8880,shea@greatskin1.com,
Sakoon The Spa,1529 S 203RD ST,OMAHA,NE,68130-2866,(531) 466-8200,info@sakoonthespa.com,
Sonia Sublett Adams APRN-BC Medical Aesthetics,"17525 GOLD PLZ, STE 104",OMAHA,NE,68130-5607,(402) 819-9446,soniasublett@cox.net,
Absolute Medical & Aesthetics,"2302 8TH AVE, STE 4",PLATTSMOUTH,NE,68048-2365,(402) 298-4347,ategels@live.com,
MOD Dermatology,16910 FRANCES ST,OMAHA,NE,68130-2398,(402) 505-8777,alaina@moddermatology.com,
Dreams MedSpa,17617 BURKE ST,OMAHA,NE,68118-2259,(402) 596-4006,jabond@nebraskamed.com,
Schlessinger MD,2802 OAK VIEW DR,OMAHA,NE,68144-5604,(402) 697-1100,AccountsPayable@LovelySkin.com,
"LovelySkin Spa/SchlessingerMD by Joel Schlessinger, MD",2802 Oak View Drive,Omaha,NE,68144,(402) 334-7546,,
LovelySkin Store & Spa,2929 Oak View Drive,Omaha,NE,68144-5623,(402) 697-6565,,
Nicole D Kline,"12100 W Center Rd, Suite 606",Omaha,NE,68144,(712) 310-3907,merakiaestheticbar@gmail.com,
Simply Bliss Med Spa & Wellness,11902 PIERCE PLZ,OMAHA,NE,68144-1607,(402) 502-9868,info@simplyblissmedspa.com,
Kurtz Medical Aesthetics,24585 Highway 59,OREGON,MO,64473-9602,(816) 676-8148,Amanda@kurtzmedical.com,
Elevate Recovery & Medspa,2723 S 87TH ST,OMAHA,NE,68124-3038,(402) 885-8125,emily@elevaterecoverymed.com,
Jennifer Peck,"10916 W DODGE RD, STE 108",OMAHA,NE,68154-2612,(657) 777-0496,hydrafacialbyjen@gmail.com,
"Aesthetic Atelier, P.C",10862 W DODGE RD,OMAHA,NE,68154-2609,(402) 671-0399,ateliermedspaomaha@gmail.com,
Mid City Med Aesthetics,"7205 W CENTER RD, STE 200",OMAHA,NE,68124-2388,(402) 934-5580,info@midcitymedspa.com,
Harmony Med Spa,"6750 MERCY RD, STE 104",OMAHA,NE,68106-2626,(402) 432-1523,aroffice@harmonymedspa.net,
AesthetiCare Medspa - Lenexa,9475 MEADOW VIEW DR,LENEXA,KS,66227,(913) 338-5476,debbie@greatskinkc.com,
W.B. Aesthetics,"4721 W 6TH AVE, STE 120",STILLWATER,OK,74074-1549,(405) 230-3003,,
New Health Med Spa and Wellness Clinic,10098 WOODLAND DR,LENEXA,KS,66220-3802,(913) 839-4083,gwenplattner@newhealthks.com,
Horizon Med Spa and Wellness,"7070 Renner Road, Suite 102",Shawnee,KS,66217,(913) 972-2425,klosik@newhorizoncare.org,
Enhance Wellness Bartlesville,107 SE ADAMS BLVD,BARTLESVILLE,OK,74003-4925,(918) 876-6078,,
University Of Kansas Hospital Authority,"POD C, 7405 RENNER RD",SHAWNEE,KS,66217-9414,(913) 588-6701,accountspayableukhs@kumc.edu,
Elite Aesthetics,"9081 Maurer Court, Suite 8400",Lenexa,KS,66219,(913) 322-6840,sarah@skillett1.com,
Absolute Aesthetics and Wellness,1108 PLATTE FALLS RD,PLATTE CITY,MO,64079-7629,(816) 431-6131,aaw.plattecity@gmail.com,
Belle Vie Beauty and Wellness,"12351 W 96TH TER, APT 207",LENEXA,KS,66215-4410,(816) 918-9270,Misty@Bellevie-bw.com,
Tap Hydration LLC,"320 MCKENZIE AVE, STE 201",COUNCIL BLUFFS,IA,51503-1002,(712) 796-4573,taphydration@outlook.com,
Valerie Saulsbury-Effertz,9906 COLLEGE BLVD,OVERLAND PARK,KS,66210-1756,(913) 345-1181,docfamily81@gmail.com,
Dailey Aesthetics and Hormone Clinic,"6750 ANTIOCH RD, STE 307",OVERLAND PARK,KS,66204-1289,(913) 261-9668,parker@daileyaesthetics.com,
US Dermatology Partners - Overland Park Skin Care Center,7901 W 135TH ST # 200,OVERLAND PARK,KS,66223-1201,(913) 401-2249,ap@usdermpartners.com,
aNu Aesthetics,10090 NW PRAIRIE VIEW RD,KANSAS CITY,MO,64153-1344,(816) 651-6582,jeromy.watkins@anuaesthetics.com,
Ageless Med Spa By Mindy,7440 W 135TH ST,OVERLAND PARK,KS,66223-1211,(913) 602-8007,lauren@agelessbymindy.com,
Bounce Back Health and Wellness,"14884 METCALF AVE, STE 309",OVERLAND PARK,KS,66223-2206,(913) 414-5888,Chiquita.hall@yahoo.com,
Susan Testerman,"7211 NW 83RD ST, STE 201",KANSAS CITY,MO,64152-6022,(816) 482-9000,provider@edenwellnesskc.com,
Blush Aesthetics LLC,15238 BROADMOOR ST,OVERLAND PARK,KS,66223-3137,(816) 282-4409,xiyinghenp@gmail.com,
Skin Affaire Medspa,"5901 NW 63RD TER, Unit 100, STE 114",KANSAS CITY,MO,64151-3559,(816) 608-8665,tiffany@skinaffairemedspa.com,
Clarity Direct Primary Care,8350 N SAINT CLAIR AVE,KANSAS CITY,MO,64151-5100,(816) 203-1431,mcfeeterss@claritydpc.com,
Dermatology Consultants Midwest,"10777 NALL AVE, STE 220",OVERLAND PARK,KS,66211-1359,(913) 469-0110,frontoffice@dermcomw.com,
Suzanne Elton MD,"10701 NALL AVE, STE 200",OVERLAND PARK,KS,66211-1358,(913) 381-5225,suzanneelton@hotmail.com,
Ash-thetics Concierge Medical Aesthetics,"11401 Nall Ave, ste 218",LEAWOOD,KS,66211-2053,(913) 717-5965,ashleypratt@icloud.com,
Regain Functional Medicine + Aesthetics,"11100 ASH ST, STE 210",LEAWOOD,KS,66211-1734,(913) 291-8555,Kathy.Gaumer@gmail.com,
Look Med Spas,5037 W 119TH ST,OVERLAND PARK,KS,66209-1526,(913) 456-5665,LB@Lookmedspas.com,
FACE Leawood,4950 W 135TH ST,LEAWOOD,KS,66224-8900,(913) 608-8223,drlauren@faceleawood.com,
Bloom a Skincare Studio,4600 W 90TH TER,PRAIRIE VILLAGE,KS,66207-2341,(913) 707-0652,hrmuther@gmail.com,
4EVERYOUNG Anti Aging Solutions,11810 ROE AVE,LEAWOOD,KS,66211-2606,(913) 320-4442,barryk@4everyoungleawood.com,
Monarch Plastic Surgery and Skin Rejuvenation,4801 W 135TH ST,LEAWOOD,KS,66224-8901,(913) 663-3838,mhaggerty@monarchps.com,
"PMP Kansas, LL DBA Mirabile M.D. Medspa and OB/GYN","4550 W 109TH ST, STE 130",OVERLAND PARK,KS,66211-1354,(913) 888-7546,accounting@princetonmedspapartners.com,
US Dermatology Partners - Leawood Skin Care Center,11550 GRANADA ST # 200,LEAWOOD,KS,66211-1453,(913) 754-4949,ap@usdermpartners.com,
Associated Plastic Surgeons,11501 GRANADA ST,LEAWOOD,KS,66211-1454,(913) 225-8335,accountspayable@apskc.com,
Sopra Salon and Med Spa,4071 W 83RD ST,PRAIRIE VILLAGE,KS,66208-5301,(913) 709-3948,soprasalonmanager@gmail.com,
Mid American Medspa,"3800 W 75TH ST, STE 9",PRAIRIE VILLAGE,KS,66208-4120,(816) 516-6777,,
"Joseph R. Barnthouse MD, P.C.","1010 CARONDELET DR, STE 401",KANSAS CITY,MO,64114-4824,(816) 943-8004,adrienne@jbarnthousemd.com,
Plaza Aesthetics and Wellness,"4600 Madison, Suite 120",Kansas City,MO,64112,(816) 463-4440,drbotros@plazamedicalspa.com,
Cosmetic Physician Partners CPP - Fulfillment Center,"9225 Ward Pkwy, STE 110",Kansas City,MO,64114,(615) 663-1574,,
AesthetiCare Medspa,"9225 WARD PKWY, STE 200",KANSAS CITY,MO,64114-3324,(816) 326-7207,lydia@greatskinkc.com,
Georgous Aesthetic Bar,4505 MADISON AVE,KANSAS CITY,MO,64111-3509,(816) 207-3752,ap@empower.spa,
The Grove Spa,328 W 63RD ST,KANSAS CITY,MO,64113-1604,(816) 834-9100,tsciara@thegrovespa.com,
Hollyday Med Spa,1 E GREGORY BLVD,KANSAS CITY,MO,64114-1117,(816) 333-4430,hollydayinc@gmail.com,
Treat Skin And Body,105 E GREGORY BLVD,KANSAS CITY,MO,64114-1119,(816) 668-8963,chrissy@treatkc.com,
aNu Aesthetics and Optimal Wellness River Market,547 Grand Blvd,Kansas City,MO,64106,(816) 359-3310,,
Bella Derma Medical Spa,"9501 N OAK TRFY, STE 280",KANSAS CITY,MO,64155-3137,(816) 262-9334,info@belladermakc.com,
The Epigenetics Healing Center,"800 E 101ST TER, STE 100",KANSAS CITY,MO,64131-5308,(816) 673-1230,dr.goodbinder@gmail.com,
Face KC Medical Spa,8006 N BRIGHTON AVE,KANSAS CITY,MO,64119-1411,(816) 226-7275,nikky.facekcmedspa@gmail.com,
SR Aesthetics LLC,"LOCATED INSIDE THE BEAUTY LOUNGE KC, 8630 NE 85TH ST",KANSAS CITY,MO,64157,(417) 429-5850,smryan1021@me.com,
Aestheticare North LLC,6 Victory Lane,Liberty,MO,64068,(816) 429-6689,frani@greatskinkc.com,
Cornerstone Dermatology and Surgery Group,601 NW OBRIEN RD,LEES SUMMIT,MO,64063-1806,(816) 287-1528,sbush@cornerstonedermatology.com,
Honey B Aesthetics,"410 SE 3rd St, Suite 107C",Lee's Summit,MO,64063,(816) 223-7793,aestheticshoneyb@gmail.com,
Karma Beauty and Wellness,"620 SE MO 291, Suite 101",Lees Summit,MO,64063,(816) 510-8254,Lenae@karmabeautyandwellness.com,
US Dermatology Partners - Lee's Summit,"3265 NE RALPH POWELL RD, STE 200",LEES SUMMIT,MO,64064-2301,(816) 524-9313,ap@usdermpartners.com,
Portrait Spa - Tulsa,"8301 E 51ST ST, STE 115",TULSA,OK,74145-9014,(858) 293-1152,,
Clinical Aesthetics of Tulsa,"7707 E 111TH ST, STE 100",TULSA,OK,74133-2555,(918) 970-4995,susan@caotulsa.com,
Maningas Cosmetic Surgery,"620 W 32ND ST, STE B",JOPLIN,MO,64804-2528,(417) 216-6493,dallas@mcosmeticsurgery.com,
"Dahlia Aesthetics by WHA, LLC","601 SW REGIONAL AIRPORT BLVD, STE 7",BENTONVILLE,AR,72713-9256,(479) 268-4447,tammy.taylor@wharkansas.com,
Premier Aesthetics,"901 SE PLAZA AVE, STE 5",BENTONVILLE,AR,72712-5473,(479) 273-3376,sfast@premierderm.net,
Voxy Aesthetics,"5309 W VILLAGE PKWY, STE 3",ROGERS,AR,72758-8129,(479) 274-8454,,
Prism Aesthetics,"5001 W PAULINE WHITAKER PKWY, STE 115",ROGERS,AR,72758-7341,(479) 301-5985,fabiola@prismaestheticsllc.com,
Swetnam Cosmetic Surgery,"3623 JOHNSON MILL BLVD, STE 203",SPRINGDALE,AR,72762-6413,(479) 966-4174,,
True Dermatology,1651 E STEARNS ST,FAYETTEVILLE,AR,72703-6245,(479) 876-8550,Mfiore@truederm.com,
The Skin Renewal Center at Premier Dermatology at E Stearns Street,"1651 E STEARNS ST, STE 110",FAYETTEVILLE,AR,72703-6196,,,
Embody Plastic Surgery + Spa,"1888 ANTILLEY RD, STE 100",ABILENE,TX,79606-1311,(325) 670-6230,jdgonzales@hendrickhealth.org,
Kacey Lowery Aesthetics,"Located inside Luxury Aesthetics, 2301 NW Loop   Ste. 103",Stephenville,TX,76401,(817) 736-9976,,
Radiant Aesthetics,1101 Brook Ave,Wichita Falls,TX,76301,(940) 228-7573,,
Aesthetic Alchemy Medical + Wellness Spa,10905 QUAKER AVE,LUBBOCK,TX,79424-8315,(806) 722-9855,heidimjeffreys@me.com,
Rich Medical Aesthetics,4517 SANTA ROSA DR,MIDLAND,TX,79707-2260,(432) 233-1965,,
Aledo Empowered Wellness,213 OLD ANNETTA RD,ALEDO,TX,76008-4455,(817) 646-8935,,
Kayo Aesthetics,"5924 CONVAIR DR RM 6, STE 444",FORT WORTH,TX,76109-1274,(817) 717-5117,shyanne@kayoaesthetics.com,
Westside Plastic Surgery,"3416 LOVELL AVE, STE 110",FORT WORTH,TX,76107-5721,(817) 961-1950,Dwallace@westsideplasticsurgery.com,
Oasis Med Spa,"715 West Bailey Boswell Rd., Ste. 100",Fort Worth,TX,76179,(817) 682-7235,taylor@oasis-medspa.com,
SkinSpirit - Fort Worth,"629 STAYTON ST, STE 147",FORT WORTH,TX,76107-2862,(682) 647-5300,accountspayable@skinspirit.com,
Belle Visage Medical Aesthetics,"509 SW WILSHIRE BLVD, STE A",BURLESON,TX,76028-5333,(817) 720-6320,ap@skintypesolutions.com,
Naked MD Ft Worth,"1307 8TH AVE, STE 101",FORT WORTH,TX,76104-4141,(888) 747-0888,rpa@nakedmd.com,
Amy Robbins,"1307 8TH AVE, STE 404",FORT WORTH,TX,76104-4140,(817) 675-2292,amy.robbins78@gmail.com,
Old Town Medspa,"225 W ELLISON ST, STE 109",BURLESON,TX,76028-4756,(817) 980-6021,mack@otmedspa.com,
Orange Twist - Alliance Town Center,"3062 TEXAS SAGE TRL, STE 4100",FORT WORTH,TX,76177-8589,(682) 204-3016,accounting@orangetwist.com,
MJD Effects LLC DBA Hidden Door MedSpa,"9734 N BEACH ST, STE 100",FORT WORTH,TX,76244-6185,(817) 379-9937,ashleigh@hiddendoorspa.com,
ITS A SECRET MED SPA - Fort Worth--Alliance,"4560 HERITAGE TRACE PKWY, STE 100",FORT WORTH,TX,76244-8952,(469) 639-2011,purchasing@secretmedspa.com,
Lilies MediSpa,"4255 PLEASANTVIEW DR, UNIT 210",ARLINGTON,TX,76016-4308,(817) 793-7007,,
SKINWERX,"7911 Valcasi Dr., Ste. 200",Arlington,TX,76001,(817) 765-7546,,
Lakeside Aesthetics and Skincare,"100 BUNNY RUN LN, STE 205",HORSESHOE BAY,TX,78657-6189,(830) 265-6400,info@lakesideskin.com,
Skin Elite Group LLC,1264 HARWOOD RD,BEDFORD,TX,76021-4267,(888) 400-4472,Ianherrod@gmail.com,
Facial Plastic Surgery Institute - Southlake,"521 W SOUTHLAKE BLVD, STE 175",SOUTHLAKE,TX,76092-6175,(817) 529-3232,info@facialplasticsurgeryinstitute.com,
The Aesthetics Society,"261 E SOUTHLAKE BLVD, STE 100",SOUTHLAKE,TX,76092-6263,(817) 500-0557,stacy@theaestheticssociety.com,
Live Young Wellness Spa - Argyle,"250 US-377 N, Unit 125",Argyle,TX,76226,(469) 363-3282,Tatiana.lucy@liveyoungwellness.com,
Roman Family Practice,"2030 HEIGHTS DR, STE 3",HARKER HEIGHTS,TX,76548-2185,(254) 554-8668,fnpcecilia@gmail.com,
Evexias Medical Centers - Southlake,"920 S KIMBALL AVE, STE 100",SOUTHLAKE,TX,76092-9019,(817) 328-8376,Finance@evexiasmedical.com,
Corinthian Medspa,"1251 E SOUTHLAKE BLVD, STE 345",SOUTHLAKE,TX,76092-6478,(817) 416-9366,cwsretail@yahoo.com,
Amor Propio Aesthetic Surgery,"1900 E STATE HIGHWAY 114, STE 140",SOUTHLAKE,TX,76092-6510,(469) 293-2533,genbiz@apaesthetics.com,
Magnolia Med Spa,"2111 KIRKWOOD BLVD, STE 110",SOUTHLAKE,TX,76092-1461,(817) 329-0102,,
Wow Cosmetic Surgery Institute,"5400 HIGHWAY 121, STE 102",COLLEYVILLE,TX,76034-5902,(430) 333-5969,PremPatelMD@gmail.com,
Dermasurgery Specialist PLLC,"2020 W STATE HIGHWAY 114, STE 340",GRAPEVINE,TX,76051-8650,(817) 410-7700,drmomin@dfwmohs.com,
Composure Aesthetics,220 E SYCAMORE ST,DENTON,TX,76201-6114,(940) 383-4400,Kara@composuredfw.com,
Orange Twist - Highland Village,"1101 SHOAL CRK, STE 120",HIGHLAND VILLAGE,TX,75077-3245,(940) 248-4932,accounting@orangetwist.com,
"Face It Skincare, LLC","3020 BROADMOOR LN, STE 450",FLOWER MOUND,TX,75022-5907,(940) 300-6210,dudley.kim@gmail.com,
Aesthetics 2 a T,"5801 Long Prairie Rd. #600, Ste. 8",Flower Mound,TX,75028,(214) 505-8028,aesthetics2at@gmail.com,
VIO Med Spa Flower Mound,"2701 CROSS TIMBERS RD, STE 224",FLOWER MOUND,TX,75028-2779,(214) 222-5823,noreply@medvelle.com,
Escala Aesthetics MedSpa,"411 N 8TH ST, STE 200",MIDLOTHIAN,TX,76065-2619,(469) 209-5290,darci@escalaaesthetics.com,
Brazos Eye Surgery of TX,201 LONDONDERRY DR,WACO,TX,76712-7931,(254) 772-4499,btswann@brazoseye.com,
"Health Focus 360, P.A.","318 RICHLAND WEST CIR, STE B",WACO,TX,76712-7912,(254) 776-8009,,
Waco Medical Laser & Skincare,"318 RICHLAND WEST CIR, STE B",WACO,TX,76712-7912,(254) 776-8009,wacolaser@yahoo.com,
Kairos Aesthetic Medicine,"1701 W ROYAL LN, STE 101",IRVING,TX,75063-3209,(972) 236-7523,info@kairosaestheticmedicine.com,
Adam Sewell MD - Longevity Texas,405 STATE HIGHWAY 121 BYP,LEWISVILLE,TX,75067-8214,(817) 601-7773,contact@longevitytexas.com,
Blissfusion Centex,401 E 6TH AVE,BELTON,TX,76513-2667,(254) 677-9002,info@blissfusionbelton.com,
830 Wellness,"2210 BANDERA HWY, STE C2",KERRVILLE,TX,78028-6609,(830) 208-0588,hello@830wellness.com,
It's A Secret Med Spa - Corporate Ship To,"104 DECKER CT, STE 200",IRVING,TX,75062-2750,(469) 639-2011,purchasing@secretmedspa.com,
It's A Secret Medspa,"104 DECKER CT, STE 200",IRVING,TX,75062-2750,,,
Serenity Medspa & Wellness Center,"2814 W. Loop 340, Suite #4, Bldg H-I",Waco,TX,76711,(254) 265-6510,ronda@serenitywaco.com,
Bare Dermatology - Gainesville,"834 US-82, Ste 102",Gainesville,TX,76240,(940) 294-7302,chalpin@barederm.com,
Revive Aesthetics & Wellness,"1002 LEGACY RANCH RD, STE 102",WAXAHACHIE,TX,75165-1293,(214) 463-5225,contact@reviveclinictx.com,
Refreshingly New,"1580 JOHN ARDEN DR, STE 100",WAXAHACHIE,TX,75165-2483,(972) 737-1456,ashley@refreshinglynew.com,
DFW Concierge MD,"3450 FOREST LN, STE 110",DALLAS,TX,75234-7714,(817) 813-1678,nsspi786@gmail.com,
Elite Contours,4400 STATE HIGHWAY 121,LEWISVILLE,TX,75056-4561,(682) 500-9981,info@elitecontours-dfw.com,
Just Injected LLC,"2515 INWOOD RD UNIT 402, STE 201",DALLAS,TX,75235-7443,(469) 317-0555,justinelewis@justinjected.com,
"Advanced Aesthetics, The Med Spa Dallas","4560 W MOCKINGBIRD LN, STE 124",DALLAS,TX,75209-5204,(214) 352-8800,advancedaestheticsdallastx@gmail.com,
Skinfinity,4703 W LOVERS LN,DALLAS,TX,75209-3135,(469) 735-0806,kendra@skinfinitydallas.com,
Live Young Wellness - Prosper,"26875 US HIGHWAY 380 E, STE 116",AUBREY,TX,76227-4807,(214) 763-6473,donna.mansfield@liveyoungwellness.com,
Lucia Silva Corp.,"5460 W LOVERS LN, STE 238",DALLAS,TX,75209-4288,(214) 350-8898,lusilva33@gmail.com,
Advanced MedAesthetic Partners - Dallas Office,"2001 N LAMAR ST, STE 300",DALLAS,TX,75202-1743,(504) 235-3994,invoices@weramp.com,
US Dermatology Partners - eCommerce,"5310 HARVEST HILL RD, STE 290",DALLAS,TX,75230-5826,(214) 420-0650,usdermpartners_invoicecapture@concursolutions.com,
Vida Bela Plastic Surgery,"3108 MIDWAY RD, STE 102",PLANO,TX,75093-1614,(469) 598-2400,chsnider@gmail.com,
Formula Wellness Center - West Village,"WEST VILLAGE, 3600 MCKINNEY AVE STE 100",DALLAS,TX,75204-1437,(214) 432-5700,purchasing@formulawellnesscenter.com,
Beverly Hills Rejuvenation Center,8315 PRESTON RD,DALLAS,TX,75225-5510,(469) 914-6052,infohighlandpark@bhrcdallas.com,
Skinspirit - West Village,"3636 MCKINNEY AVE, STE 170",DALLAS,TX,75204-1490,(206) 829-1026,accountspayable@skinspirit.com,
Platinum Dermatology Dallas Assoc Derm,"10711 PRESTON RD, STE 100",DALLAS,TX,75230-3805,(214) 987-3376,ap@platinumderm.com,
Platinum Dermatology Dallas Assoc Derm,"10711 PRESTON RD, STE 100",DALLAS,TX,75230-3805,(214) 987-3376,ap@platinumderm.com,
Dauwe Plastic Surgery,10707 PRESTON RD,DALLAS,TX,75230-3806,(214) 821-6580,emily@dauweplasticsurgery.com,
One 2 Wellness,"3060 COMMUNICATIONS PKWY STE 104, STE 104",PLANO,TX,75093-1625,(469) 630-8581,info@one2wellness.com,
Self Aesthetics + Wellness,"1464 E WHITESTONE BLVD, STE 1701",CEDAR PARK,TX,78613-9075,(512) 585-3272,dara@selfatx.com,
Total Med Solutions,"6101 WINDCOM CT, STE 310",PLANO,TX,75093-7847,(214) 987-9200,rmittal@totalmedsolutions.com,
Clear Allergy Immunology Laser Center,"5904 CHAPEL HILL BLVD, STE 103",PLANO,TX,75093-5910,(972) 473-2532,Clearallergycenter@gmail.com,
Geneva Med Spa,"3535 VICTORY GROUP WAY, STE 505",FRISCO,TX,75034-6732,(469) 403-8883,Info@genevamedspa.com,
Plastic Surgery Center of Dallas,"6190 LYNDON B JOHNSON FWY, STE 500S",DALLAS,TX,75240-6344,(972) 661-5077,info@cosmeticsurgerydallas.com,
Kelling Plastic Surgery,"BARNETT TOWER SUITE 410, 3600 GASTON AVE",DALLAS,TX,75246-1800,(214) 827-2530,jkelling@kellingmd.com,
The Aesthetic Edit ATX,"700 MARKET ST, STE 206",CEDAR PARK,TX,78613-2684,(512) 986-7077,,
Orange Twist - Mockingbird Station,"5331 E MOCKINGBIRD LN, STE 130",DALLAS,TX,75206-5132,(972) 430-8181,accounting@orangetwist.com,
Formula Wellness Frisco,"6765 Winning Drive, Ste 820",Frisco,TX,75034,(214) 932-9443,purchasing@formulawellnesscenter.com,
TriCelX Star,"3800 GAYLORD PKWY, STE 1170",FRISCO,TX,75034-9416,(970) 471-3043,castle@tricelx.com,
North Texas Plastic Surgery - Frisco,"5858 MAIN ST, STE 280",FRISCO,TX,75033-4104,(817) 416-8080,melanie@northtexasps.com,
MOOV Health and Wellness - Frisco,6009 MAIN ST,FRISCO,TX,75034-3204,(214) 310-0018,invoices@vituity.coupahost.com,
Portrait Spa - Marlow,"121 S. Broadway, STE B",Marlow,OK,73055,(858) 293-1152,,
Rod J Rohrich MD,"9101 N CENTRAL EXPY, STE 600",DALLAS,TX,75231-5956,(214) 821-9114,david.weir@dpsi.org,
Bare Dermatology Dallas,"9201 N CENTRAL EXPY, STE 120",DALLAS,TX,75231-6001,(214) 851-3770,accounting@barederm.com,
Bare Dermatology Frisco,"12850 DALLAS PKWY, STE 300",FRISCO,TX,75033-0844,(469) 240-9127,chalpin@barederm.com,
Relevance Total Health,"3880 PARKWOOD BLVD, STE 103",FRISCO,TX,75034-1929,(972) 377-7800,drjwade@msn.com,
SkinSpirit - Plano,"2401 Preston Road, Suite F",Plano,TX,75093,(206) 829-1026,accountspayable@skinspirit.com,
Laser and Glow - Dallas,"10300 N CENTRAL EXPY, STE 105",DALLAS,TX,75231-8667,(469) 991-2500,laserandglowdallas@gmail.com,
Luminous Med Spa,2412 PRESTON RD,PLANO,TX,75093-2304,(646) 612-7575,noreply@medvelle.com,
US Dermatology Partners - Plano,"5030 TENNYSON PKWY, STE 100",PLANO,TX,75024-3397,(972) 985-9003,UsDermPartners_InvoiceCapture@concursolutions.com,
Warthan Dermatology Dallas PLLC,"12222 COIT RD, STE 200",DALLAS,TX,75251-2302,(214) 760-3007,warthanamirderm@gmail.com,
Le Beau Visage,"3685 PRESTON RD, STE 129",FRISCO,TX,75034-9502,(214) 856-8447,info@lbvmedspa.com,
NKMD MGMT LLC dba Naked MD - Dallas,"12228 N CENTRAL EXPY, STE 340",DALLAS,TX,75243-3779,(888) 747-0888,accountspayable@nakedmd.com,
Absolutely Fabulous Spa,"8765 STOCKARD DR, STE 903",FRISCO,TX,75034-8011,(469) 731-1046,amanda@absolutelyfabspa.com,
PhyNet Dermatology - eCommerce - MyDermSpot,"8230 WALNUT HILL LN, STE 500ECOMM",DALLAS,TX,75231-4435,(615) 224-7755,,
Elevate Med Spa,"8230 WALNUT HILL LN BLDG 3, STE 820",DALLAS,TX,75231-4491,(214) 696-9193,contact@elevatemedicalspa.com,
Gregg M Anigian,"8220 WALNUT HILL LN, STE 108",DALLAS,TX,75231-4406,(214) 369-0006,rhonda@dallasplasticsurgery.com,
Element Body Lab,"8330 MEADOW RD, STE 201",DALLAS,TX,75231-0315,(214) 897-3006,jessie@elementbodylab.com,
Platinum Dermatology Dallas Assoc Derm Plano,"7000 PRESTON RD, STE 500",PLANO,TX,75024-2573,(214) 987-3376,ap@platinumderm.com,
Baylor Scott & White Plastic Surgery,"425 UNIVERSITY BLVD FL 3, Suite 325",ROUND ROCK,TX,78665-1047,(512) 509-3963,david.ramos@bswhealth.org,
Plastic Surgery of Austin,"312 MEDICAL PKWY, BLDG E",LAKEWAY,TX,78738-5627,(512) 666-8376,howdy@plasticsurgeryofatx.com,
Platinum Derm Innovative Independ Pkwy,"8080 Independence Pkwy, Suite 150",Plano,TX,75025,(469) 516-2422,ap@platinumderm.com,
Elite Total Wellness,"130 N PRESTON RD, STE 329",PROSPER,TX,75078-3188,(469) 915-5069,,
It's A Secret Med Spa - Prosper,"2200 E PROSPER TRL, STE 30",PROSPER,TX,75078-2783,(214) 563-4366,purchasing@secretmedspa.co,
The Beauty Social,"3721 S STONEBRIDGE DR, UNIT 403",MCKINNEY,TX,75070-0233,(469) 248-5920,,
Live Young Wellness Spa - Allen,"820 S ALMA DR, STE 130",ALLEN,TX,75013-3812,(945) 215-7700,lauren.beasley@liveyoungwellness.com,
Orange Twist - McKinney - West Grove,"BUILDING D SUITE 150, 8701 W UNIVERSITY DR",MCKINNEY,TX,75071,(214) 831-8556,,
Regional Plastic Surgery Center and Spa,"3201 E PRESIDENT GEORGE BUSH HWY, STE 105",RICHARDSON,TX,75082-3565,(972) 470-5012,ifarap@arsahealth.com,
